CSFSP80053Index,CSFSubcategoryID,SP80053ControlDetailID
3946,RC.CO-3,IR-4 (1)
3947,RC.CO-3,IR-4 (10)
3948,RC.CO-3,IR-4 (2)
3949,RC.CO-3,IR-4 (3)
3950,RC.CO-3,IR-4 (4)
3951,RC.CO-3,IR-4 (5)
3952,RC.CO-3,IR-4 (6)
3953,RC.CO-3,IR-4 (7)
3954,RC.CO-3,IR-4 (8)
3955,RC.CO-3,IR-4 (9)
3956,RC.CO-3,IR-4a
3957,RC.CO-3,IR-4b
3958,RC.CO-3,IR-4c
3960,RC.IM-1,CP-2 (1)
3961,RC.IM-1,CP-2 (2)
3962,RC.IM-1,CP-2 (3)
3963,RC.IM-1,CP-2 (4)
3964,RC.IM-1,CP-2 (5)
3965,RC.IM-1,CP-2 (6)
3966,RC.IM-1,CP-2 (7)
3967,RC.IM-1,CP-2 (8)
3968,RC.IM-1,CP-2a.1
3969,RC.IM-1,CP-2a.2
3970,RC.IM-1,CP-2a.3
3971,RC.IM-1,CP-2a.4
3972,RC.IM-1,CP-2a.5
3973,RC.IM-1,CP-2a.6
3974,RC.IM-1,CP-2b
3975,RC.IM-1,CP-2c
3976,RC.IM-1,CP-2d
3977,RC.IM-1,CP-2e
3978,RC.IM-1,CP-2f
3979,RC.IM-1,CP-2g
3981,RC.IM-1,IR-4 (1)
3982,RC.IM-1,IR-4 (10)
3983,RC.IM-1,IR-4 (2)
3984,RC.IM-1,IR-4 (3)
3985,RC.IM-1,IR-4 (4)
3986,RC.IM-1,IR-4 (5)
3987,RC.IM-1,IR-4 (6)
3988,RC.IM-1,IR-4 (7)
3989,RC.IM-1,IR-4 (8)
3990,RC.IM-1,IR-4 (9)
3991,RC.IM-1,IR-4a
3992,RC.IM-1,IR-4b
3993,RC.IM-1,IR-4c
3995,RC.IM-1,IR-8a.1
3996,RC.IM-1,IR-8a.2
3997,RC.IM-1,IR-8a.3
3998,RC.IM-1,IR-8a.4
3999,RC.IM-1,IR-8a.5
4000,RC.IM-1,IR-8a.6
4001,RC.IM-1,IR-8a.7
4002,RC.IM-1,IR-8a.8
4003,RC.IM-1,IR-8b
4004,RC.IM-1,IR-8c
4005,RC.IM-1,IR-8d
4006,RC.IM-1,IR-8e
4007,RC.IM-1,IR-8f
4009,RC.IM-2,CP-2 (1)
4010,RC.IM-2,CP-2 (2)
4011,RC.IM-2,CP-2 (3)
4012,RC.IM-2,CP-2 (4)
4013,RC.IM-2,CP-2 (5)
4014,RC.IM-2,CP-2 (6)
4015,RC.IM-2,CP-2 (7)
4016,RC.IM-2,CP-2 (8)
4017,RC.IM-2,CP-2a.1
4018,RC.IM-2,CP-2a.2
4019,RC.IM-2,CP-2a.3
4020,RC.IM-2,CP-2a.4
4021,RC.IM-2,CP-2a.5
4022,RC.IM-2,CP-2a.6
4023,RC.IM-2,CP-2b
4024,RC.IM-2,CP-2c
4025,RC.IM-2,CP-2d
4026,RC.IM-2,CP-2e
4027,RC.IM-2,CP-2f
4028,RC.IM-2,CP-2g
4030,RC.IM-2,IR-4 (1)
4031,RC.IM-2,IR-4 (10)
4032,RC.IM-2,IR-4 (2)
4033,RC.IM-2,IR-4 (3)
4034,RC.IM-2,IR-4 (4)
4035,RC.IM-2,IR-4 (5)
4036,RC.IM-2,IR-4 (6)
4037,RC.IM-2,IR-4 (7)
4038,RC.IM-2,IR-4 (8)
4039,RC.IM-2,IR-4 (9)
4040,RC.IM-2,IR-4a
4041,RC.IM-2,IR-4b
4042,RC.IM-2,IR-4c
4044,RC.IM-2,IR-8a.1
4045,RC.IM-2,IR-8a.2
4046,RC.IM-2,IR-8a.3
4047,RC.IM-2,IR-8a.4
4048,RC.IM-2,IR-8a.5
4049,RC.IM-2,IR-8a.6
4050,RC.IM-2,IR-8a.7
4051,RC.IM-2,IR-8a.8
4052,RC.IM-2,IR-8b
4053,RC.IM-2,IR-8c
4054,RC.IM-2,IR-8d
4055,RC.IM-2,IR-8e
4056,RC.IM-2,IR-8f
4057,RC.RP-1,CP-10
4058,RC.RP-1,CP-10 (2)
4059,RC.RP-1,CP-10 (4)
4060,RC.RP-1,CP-10 (6)
4062,RC.RP-1,IR-4 (1)
4063,RC.RP-1,IR-4 (10)
4064,RC.RP-1,IR-4 (2)
4065,RC.RP-1,IR-4 (3)
4066,RC.RP-1,IR-4 (4)
4067,RC.RP-1,IR-4 (5)
4068,RC.RP-1,IR-4 (6)
4069,RC.RP-1,IR-4 (7)
4070,RC.RP-1,IR-4 (8)
4071,RC.RP-1,IR-4 (9)
4072,RC.RP-1,IR-4a
4073,RC.RP-1,IR-4b
4074,RC.RP-1,IR-4c
4076,RC.RP-1,IR-8a.1
4077,RC.RP-1,IR-8a.2
4078,RC.RP-1,IR-8a.3
4079,RC.RP-1,IR-8a.4
4080,RC.RP-1,IR-8a.5
4081,RC.RP-1,IR-8a.6
4082,RC.RP-1,IR-8a.7
4083,RC.RP-1,IR-8a.8
4084,RC.RP-1,IR-8b
4085,RC.RP-1,IR-8c
4086,RC.RP-1,IR-8d
4087,RC.RP-1,IR-8e
4088,RC.RP-1,IR-8f
4090,RS.AN-1,AU-6 (1)
4091,RS.AN-1,AU-6 (10)
4092,RS.AN-1,AU-6 (3)
4093,RS.AN-1,AU-6 (4)
4094,RS.AN-1,AU-6 (5)
4095,RS.AN-1,AU-6 (6)
4096,RS.AN-1,AU-6 (7)
4097,RS.AN-1,AU-6 (8)
4098,RS.AN-1,AU-6 (9)
4099,RS.AN-1,AU-6a
4100,RS.AN-1,AU-6b
4102,RS.AN-1,CA-7 (1)
4103,RS.AN-1,CA-7 (3)
4104,RS.AN-1,CA-7a
4105,RS.AN-1,CA-7b
4106,RS.AN-1,CA-7c
4107,RS.AN-1,CA-7d
4108,RS.AN-1,CA-7e
4109,RS.AN-1,CA-7f
4110,RS.AN-1,CA-7g
4112,RS.AN-1,IR-4 (1)
4113,RS.AN-1,IR-4 (10)
4114,RS.AN-1,IR-4 (2)
4115,RS.AN-1,IR-4 (3)
4116,RS.AN-1,IR-4 (4)
4117,RS.AN-1,IR-4 (5)
4118,RS.AN-1,IR-4 (6)
4119,RS.AN-1,IR-4 (7)
4120,RS.AN-1,IR-4 (8)
4121,RS.AN-1,IR-4 (9)
4122,RS.AN-1,IR-4a
4123,RS.AN-1,IR-4b
4124,RS.AN-1,IR-4c
4125,RS.AN-1,IR-5
4126,RS.AN-1,IR-5 (1)
4128,RS.AN-1,PE-6 (1)
4129,RS.AN-1,PE-6 (2)
4130,RS.AN-1,PE-6 (3)
4131,RS.AN-1,PE-6 (4)
4132,RS.AN-1,PE-6a
4133,RS.AN-1,PE-6b
4134,RS.AN-1,PE-6c
4136,RS.AN-1,SI-4 (1)
4137,RS.AN-1,SI-4 (10)
4138,RS.AN-1,SI-4 (11)
4139,RS.AN-1,SI-4 (12)
4140,RS.AN-1,SI-4 (13)(a)
4141,RS.AN-1,SI-4 (13)(b)
4142,RS.AN-1,SI-4 (13)(c)
4143,RS.AN-1,SI-4 (14)
4144,RS.AN-1,SI-4 (15)
4145,RS.AN-1,SI-4 (16)
4146,RS.AN-1,SI-4 (17)
4147,RS.AN-1,SI-4 (18)
4148,RS.AN-1,SI-4 (19)
4149,RS.AN-1,SI-4 (2)
4150,RS.AN-1,SI-4 (20)
4151,RS.AN-1,SI-4 (21)
4152,RS.AN-1,SI-4 (22)
4153,RS.AN-1,SI-4 (23)
4154,RS.AN-1,SI-4 (24)
4155,RS.AN-1,SI-4 (3)
4156,RS.AN-1,SI-4 (4)
4157,RS.AN-1,SI-4 (5)
4158,RS.AN-1,SI-4 (7)
4159,RS.AN-1,SI-4 (9)
4160,RS.AN-1,SI-4a.1
4161,RS.AN-1,SI-4a.2
4162,RS.AN-1,SI-4b
4163,RS.AN-1,SI-4c.1
4164,RS.AN-1,SI-4c.2
4165,RS.AN-1,SI-4d
4166,RS.AN-1,SI-4e
4167,RS.AN-1,SI-4f
4168,RS.AN-1,SI-4g
4170,RS.AN-2,CP-2 (1)
4171,RS.AN-2,CP-2 (2)
4172,RS.AN-2,CP-2 (3)
4173,RS.AN-2,CP-2 (4)
4174,RS.AN-2,CP-2 (5)
4175,RS.AN-2,CP-2 (6)
4176,RS.AN-2,CP-2 (7)
4177,RS.AN-2,CP-2 (8)
4178,RS.AN-2,CP-2a.1
4179,RS.AN-2,CP-2a.2
4180,RS.AN-2,CP-2a.3
4181,RS.AN-2,CP-2a.4
4182,RS.AN-2,CP-2a.5
4183,RS.AN-2,CP-2a.6
4184,RS.AN-2,CP-2b
4185,RS.AN-2,CP-2c
4186,RS.AN-2,CP-2d
4187,RS.AN-2,CP-2e
4188,RS.AN-2,CP-2f
4189,RS.AN-2,CP-2g
4191,RS.AN-2,IR-4 (1)
4192,RS.AN-2,IR-4 (10)
4193,RS.AN-2,IR-4 (2)
4194,RS.AN-2,IR-4 (3)
4195,RS.AN-2,IR-4 (4)
4196,RS.AN-2,IR-4 (5)
4197,RS.AN-2,IR-4 (6)
4198,RS.AN-2,IR-4 (7)
4199,RS.AN-2,IR-4 (8)
4200,RS.AN-2,IR-4 (9)
4201,RS.AN-2,IR-4a
4202,RS.AN-2,IR-4b
4203,RS.AN-2,IR-4c
4205,RS.AN-3,AU-7 (1)
4206,RS.AN-3,AU-7 (2)
4207,RS.AN-3,AU-7a
4208,RS.AN-3,AU-7b
4210,RS.AN-3,IR-4 (1)
4211,RS.AN-3,IR-4 (10)
4212,RS.AN-3,IR-4 (2)
4213,RS.AN-3,IR-4 (3)
4214,RS.AN-3,IR-4 (4)
4215,RS.AN-3,IR-4 (5)
4216,RS.AN-3,IR-4 (6)
4217,RS.AN-3,IR-4 (7)
4218,RS.AN-3,IR-4 (8)
4219,RS.AN-3,IR-4 (9)
4220,RS.AN-3,IR-4a
4221,RS.AN-3,IR-4b
4222,RS.AN-3,IR-4c
4224,RS.AN-4,CP-2 (1)
4225,RS.AN-4,CP-2 (2)
4226,RS.AN-4,CP-2 (3)
4227,RS.AN-4,CP-2 (4)
4228,RS.AN-4,CP-2 (5)
4229,RS.AN-4,CP-2 (6)
4230,RS.AN-4,CP-2 (7)
4231,RS.AN-4,CP-2 (8)
4232,RS.AN-4,CP-2a.1
4233,RS.AN-4,CP-2a.2
4234,RS.AN-4,CP-2a.3
4235,RS.AN-4,CP-2a.4
4236,RS.AN-4,CP-2a.5
4237,RS.AN-4,CP-2a.6
4238,RS.AN-4,CP-2b
4239,RS.AN-4,CP-2c
4240,RS.AN-4,CP-2d
4241,RS.AN-4,CP-2e
4242,RS.AN-4,CP-2f
4243,RS.AN-4,CP-2g
4245,RS.AN-4,IR-4 (1)
4246,RS.AN-4,IR-4 (10)
4247,RS.AN-4,IR-4 (2)
4248,RS.AN-4,IR-4 (3)
4249,RS.AN-4,IR-4 (4)
4250,RS.AN-4,IR-4 (5)
4251,RS.AN-4,IR-4 (6)
4252,RS.AN-4,IR-4 (7)
4253,RS.AN-4,IR-4 (8)
4254,RS.AN-4,IR-4 (9)
4255,RS.AN-4,IR-4a
4256,RS.AN-4,IR-4b
4257,RS.AN-4,IR-4c
4258,RS.AN-4,IR-5
4259,RS.AN-4,IR-5 (1)
4261,RS.AN-4,IR-8a.1
4262,RS.AN-4,IR-8a.2
4263,RS.AN-4,IR-8a.3
4264,RS.AN-4,IR-8a.4
4265,RS.AN-4,IR-8a.5
4266,RS.AN-4,IR-8a.6
4267,RS.AN-4,IR-8a.7
4268,RS.AN-4,IR-8a.8
4269,RS.AN-4,IR-8b
4270,RS.AN-4,IR-8c
4271,RS.AN-4,IR-8d
4272,RS.AN-4,IR-8e
4273,RS.AN-4,IR-8f
4275,RS.AN-5,PM-15a
4276,RS.AN-5,PM-15b
4277,RS.AN-5,PM-15c
4279,RS.AN-5,SI-5 (1)
4280,RS.AN-5,SI-5a
4281,RS.AN-5,SI-5b
4282,RS.AN-5,SI-5c
4283,RS.AN-5,SI-5d
4285,RS.CO-1,CP-2 (1)
4286,RS.CO-1,CP-2 (2)
4287,RS.CO-1,CP-2 (3)
4288,RS.CO-1,CP-2 (4)
4289,RS.CO-1,CP-2 (5)
4290,RS.CO-1,CP-2 (6)
4291,RS.CO-1,CP-2 (7)
4292,RS.CO-1,CP-2 (8)
4293,RS.CO-1,CP-2a.1
4294,RS.CO-1,CP-2a.2
4295,RS.CO-1,CP-2a.3
4296,RS.CO-1,CP-2a.4
4297,RS.CO-1,CP-2a.5
4298,RS.CO-1,CP-2a.6
4299,RS.CO-1,CP-2b
4300,RS.CO-1,CP-2c
4301,RS.CO-1,CP-2d
4302,RS.CO-1,CP-2e
4303,RS.CO-1,CP-2f
4304,RS.CO-1,CP-2g
4305,RS.CO-1,CP-3
4306,RS.CO-1,CP-3 (1)
4307,RS.CO-1,CP-3 (2)
4308,RS.CO-1,CP-3a
4309,RS.CO-1,CP-3b
4310,RS.CO-1,CP-3c
4311,RS.CO-1,IR-3
4312,RS.CO-1,IR-3 (1)
4313,RS.CO-1,IR-3 (2)
4315,RS.CO-1,IR-8a.1
4316,RS.CO-1,IR-8a.2
4317,RS.CO-1,IR-8a.3
4318,RS.CO-1,IR-8a.4
4319,RS.CO-1,IR-8a.5
4320,RS.CO-1,IR-8a.6
4321,RS.CO-1,IR-8a.7
4322,RS.CO-1,IR-8a.8
4323,RS.CO-1,IR-8b
4324,RS.CO-1,IR-8c
4325,RS.CO-1,IR-8d
4326,RS.CO-1,IR-8e
4327,RS.CO-1,IR-8f
4329,RS.CO-2,AU-6 (1)
4330,RS.CO-2,AU-6 (10)
4331,RS.CO-2,AU-6 (3)
4332,RS.CO-2,AU-6 (4)
4333,RS.CO-2,AU-6 (5)
4334,RS.CO-2,AU-6 (6)
4335,RS.CO-2,AU-6 (7)
4336,RS.CO-2,AU-6 (8)
4337,RS.CO-2,AU-6 (9)
4338,RS.CO-2,AU-6a
4339,RS.CO-2,AU-6b
4341,RS.CO-2,IR-6 (1)
4342,RS.CO-2,IR-6 (2)
4343,RS.CO-2,IR-6 (3)
4344,RS.CO-2,IR-6a
4345,RS.CO-2,IR-6b
4347,RS.CO-2,IR-8a.1
4348,RS.CO-2,IR-8a.2
4349,RS.CO-2,IR-8a.3
4350,RS.CO-2,IR-8a.4
4351,RS.CO-2,IR-8a.5
4352,RS.CO-2,IR-8a.6
4353,RS.CO-2,IR-8a.7
4354,RS.CO-2,IR-8a.8
4355,RS.CO-2,IR-8b
4356,RS.CO-2,IR-8c
4357,RS.CO-2,IR-8d
4358,RS.CO-2,IR-8e
4359,RS.CO-2,IR-8f
4361,RS.CO-3,CA-2 (1)
4362,RS.CO-3,CA-2 (2)
4363,RS.CO-3,CA-2 (3)
4364,RS.CO-3,CA-2a.1
4365,RS.CO-3,CA-2a.2
4366,RS.CO-3,CA-2a.3
4367,RS.CO-3,CA-2b
4368,RS.CO-3,CA-2c
4369,RS.CO-3,CA-2d
4371,RS.CO-3,CA-7 (1)
4372,RS.CO-3,CA-7 (3)
4373,RS.CO-3,CA-7a
4374,RS.CO-3,CA-7b
4375,RS.CO-3,CA-7c
4376,RS.CO-3,CA-7d
4377,RS.CO-3,CA-7e
4378,RS.CO-3,CA-7f
4379,RS.CO-3,CA-7g
4381,RS.CO-3,CP-2 (1)
4382,RS.CO-3,CP-2 (2)
4383,RS.CO-3,CP-2 (3)
4384,RS.CO-3,CP-2 (4)
4385,RS.CO-3,CP-2 (5)
4386,RS.CO-3,CP-2 (6)
4387,RS.CO-3,CP-2 (7)
4388,RS.CO-3,CP-2 (8)
4389,RS.CO-3,CP-2a.1
4390,RS.CO-3,CP-2a.2
4391,RS.CO-3,CP-2a.3
4392,RS.CO-3,CP-2a.4
4393,RS.CO-3,CP-2a.5
4394,RS.CO-3,CP-2a.6
4395,RS.CO-3,CP-2b
4396,RS.CO-3,CP-2c
4397,RS.CO-3,CP-2d
4398,RS.CO-3,CP-2e
4399,RS.CO-3,CP-2f
4400,RS.CO-3,CP-2g
4402,RS.CO-3,IR-4 (1)
4403,RS.CO-3,IR-4 (10)
4404,RS.CO-3,IR-4 (2)
4405,RS.CO-3,IR-4 (3)
4406,RS.CO-3,IR-4 (4)
4407,RS.CO-3,IR-4 (5)
4408,RS.CO-3,IR-4 (6)
4409,RS.CO-3,IR-4 (7)
4410,RS.CO-3,IR-4 (8)
4411,RS.CO-3,IR-4 (9)
4412,RS.CO-3,IR-4a
4413,RS.CO-3,IR-4b
4414,RS.CO-3,IR-4c
4416,RS.CO-3,IR-8a.1
4417,RS.CO-3,IR-8a.2
4418,RS.CO-3,IR-8a.3
4419,RS.CO-3,IR-8a.4
4420,RS.CO-3,IR-8a.5
4421,RS.CO-3,IR-8a.6
4422,RS.CO-3,IR-8a.7
4423,RS.CO-3,IR-8a.8
4424,RS.CO-3,IR-8b
4425,RS.CO-3,IR-8c
4426,RS.CO-3,IR-8d
4427,RS.CO-3,IR-8e
4428,RS.CO-3,IR-8f
4430,RS.CO-3,PE-6 (1)
4431,RS.CO-3,PE-6 (2)
4432,RS.CO-3,PE-6 (3)
4433,RS.CO-3,PE-6 (4)
4434,RS.CO-3,PE-6a
4435,RS.CO-3,PE-6b
4436,RS.CO-3,PE-6c
4438,RS.CO-3,RA-5 (1)
4439,RS.CO-3,RA-5 (10)
4440,RS.CO-3,RA-5 (2)
4441,RS.CO-3,RA-5 (3)
4442,RS.CO-3,RA-5 (4)
4443,RS.CO-3,RA-5 (5)
4444,RS.CO-3,RA-5 (6)
4445,RS.CO-3,RA-5 (8)
4446,RS.CO-3,RA-5a
4447,RS.CO-3,RA-5b.1
4448,RS.CO-3,RA-5b.2
4449,RS.CO-3,RA-5b.3
4450,RS.CO-3,RA-5c
4451,RS.CO-3,RA-5d
4452,RS.CO-3,RA-5e
4454,RS.CO-3,SI-4 (1)
4455,RS.CO-3,SI-4 (10)
4456,RS.CO-3,SI-4 (11)
4457,RS.CO-3,SI-4 (12)
4458,RS.CO-3,SI-4 (13)(a)
4459,RS.CO-3,SI-4 (13)(b)
4460,RS.CO-3,SI-4 (13)(c)
4461,RS.CO-3,SI-4 (14)
4462,RS.CO-3,SI-4 (15)
4463,RS.CO-3,SI-4 (16)
4464,RS.CO-3,SI-4 (17)
4465,RS.CO-3,SI-4 (18)
4466,RS.CO-3,SI-4 (19)
4467,RS.CO-3,SI-4 (2)
4468,RS.CO-3,SI-4 (20)
4469,RS.CO-3,SI-4 (21)
4470,RS.CO-3,SI-4 (22)
4471,RS.CO-3,SI-4 (23)
4472,RS.CO-3,SI-4 (24)
4473,RS.CO-3,SI-4 (3)
4474,RS.CO-3,SI-4 (4)
4475,RS.CO-3,SI-4 (5)
4476,RS.CO-3,SI-4 (7)
4477,RS.CO-3,SI-4 (9)
4478,RS.CO-3,SI-4a.1
4479,RS.CO-3,SI-4a.2
4480,RS.CO-3,SI-4b
4481,RS.CO-3,SI-4c.1
4482,RS.CO-3,SI-4c.2
4483,RS.CO-3,SI-4d
4484,RS.CO-3,SI-4e
4485,RS.CO-3,SI-4f
4486,RS.CO-3,SI-4g
4488,RS.CO-4,CP-2 (1)
4489,RS.CO-4,CP-2 (2)
4490,RS.CO-4,CP-2 (3)
4491,RS.CO-4,CP-2 (4)
4492,RS.CO-4,CP-2 (5)
4493,RS.CO-4,CP-2 (6)
4494,RS.CO-4,CP-2 (7)
4495,RS.CO-4,CP-2 (8)
4496,RS.CO-4,CP-2a.1
4497,RS.CO-4,CP-2a.2
4498,RS.CO-4,CP-2a.3
4499,RS.CO-4,CP-2a.4
4500,RS.CO-4,CP-2a.5
4501,RS.CO-4,CP-2a.6
4502,RS.CO-4,CP-2b
4503,RS.CO-4,CP-2c
4504,RS.CO-4,CP-2d
4505,RS.CO-4,CP-2e
4506,RS.CO-4,CP-2f
4507,RS.CO-4,CP-2g
4509,RS.CO-4,IR-4 (1)
4510,RS.CO-4,IR-4 (10)
4511,RS.CO-4,IR-4 (2)
4512,RS.CO-4,IR-4 (3)
4513,RS.CO-4,IR-4 (4)
4514,RS.CO-4,IR-4 (5)
4515,RS.CO-4,IR-4 (6)
4516,RS.CO-4,IR-4 (7)
4517,RS.CO-4,IR-4 (8)
4518,RS.CO-4,IR-4 (9)
4519,RS.CO-4,IR-4a
4520,RS.CO-4,IR-4b
4521,RS.CO-4,IR-4c
4523,RS.CO-4,IR-8a.1
4524,RS.CO-4,IR-8a.2
4525,RS.CO-4,IR-8a.3
4526,RS.CO-4,IR-8a.4
4527,RS.CO-4,IR-8a.5
4528,RS.CO-4,IR-8a.6
4529,RS.CO-4,IR-8a.7
4530,RS.CO-4,IR-8a.8
4531,RS.CO-4,IR-8b
4532,RS.CO-4,IR-8c
4533,RS.CO-4,IR-8d
4534,RS.CO-4,IR-8e
4535,RS.CO-4,IR-8f
4537,RS.CO-5,PM-15a
4538,RS.CO-5,PM-15b
4539,RS.CO-5,PM-15c
4541,RS.CO-5,SI-5 (1)
4542,RS.CO-5,SI-5a
4543,RS.CO-5,SI-5b
4544,RS.CO-5,SI-5c
4545,RS.CO-5,SI-5d
4547,RS.IM-1,CP-2 (1)
4548,RS.IM-1,CP-2 (2)
4549,RS.IM-1,CP-2 (3)
4550,RS.IM-1,CP-2 (4)
4551,RS.IM-1,CP-2 (5)
4552,RS.IM-1,CP-2 (6)
4553,RS.IM-1,CP-2 (7)
4554,RS.IM-1,CP-2 (8)
4555,RS.IM-1,CP-2a.1
4556,RS.IM-1,CP-2a.2
4557,RS.IM-1,CP-2a.3
4558,RS.IM-1,CP-2a.4
4559,RS.IM-1,CP-2a.5
4560,RS.IM-1,CP-2a.6
4561,RS.IM-1,CP-2b
4562,RS.IM-1,CP-2c
4563,RS.IM-1,CP-2d
4564,RS.IM-1,CP-2e
4565,RS.IM-1,CP-2f
4566,RS.IM-1,CP-2g
4568,RS.IM-1,IR-4 (1)
4569,RS.IM-1,IR-4 (10)
4570,RS.IM-1,IR-4 (2)
4571,RS.IM-1,IR-4 (3)
4572,RS.IM-1,IR-4 (4)
4573,RS.IM-1,IR-4 (5)
4574,RS.IM-1,IR-4 (6)
4575,RS.IM-1,IR-4 (7)
4576,RS.IM-1,IR-4 (8)
4577,RS.IM-1,IR-4 (9)
4578,RS.IM-1,IR-4a
4579,RS.IM-1,IR-4b
4580,RS.IM-1,IR-4c
4582,RS.IM-1,IR-8a.1
4583,RS.IM-1,IR-8a.2
4584,RS.IM-1,IR-8a.3
4585,RS.IM-1,IR-8a.4
4586,RS.IM-1,IR-8a.5
4587,RS.IM-1,IR-8a.6
4588,RS.IM-1,IR-8a.7
4589,RS.IM-1,IR-8a.8
4590,RS.IM-1,IR-8b
4591,RS.IM-1,IR-8c
4592,RS.IM-1,IR-8d
4593,RS.IM-1,IR-8e
4594,RS.IM-1,IR-8f
4596,RS.IM-2,CP-2 (1)
4597,RS.IM-2,CP-2 (2)
4598,RS.IM-2,CP-2 (3)
4599,RS.IM-2,CP-2 (4)
4600,RS.IM-2,CP-2 (5)
4601,RS.IM-2,CP-2 (6)
4602,RS.IM-2,CP-2 (7)
4603,RS.IM-2,CP-2 (8)
4604,RS.IM-2,CP-2a.1
4605,RS.IM-2,CP-2a.2
4606,RS.IM-2,CP-2a.3
4607,RS.IM-2,CP-2a.4
4608,RS.IM-2,CP-2a.5
4609,RS.IM-2,CP-2a.6
4610,RS.IM-2,CP-2b
4611,RS.IM-2,CP-2c
4612,RS.IM-2,CP-2d
4613,RS.IM-2,CP-2e
4614,RS.IM-2,CP-2f
4615,RS.IM-2,CP-2g
4617,RS.IM-2,IR-4 (1)
4618,RS.IM-2,IR-4 (10)
4619,RS.IM-2,IR-4 (2)
4620,RS.IM-2,IR-4 (3)
4621,RS.IM-2,IR-4 (4)
4622,RS.IM-2,IR-4 (5)
4623,RS.IM-2,IR-4 (6)
4624,RS.IM-2,IR-4 (7)
4625,RS.IM-2,IR-4 (8)
4626,RS.IM-2,IR-4 (9)
4627,RS.IM-2,IR-4a
4628,RS.IM-2,IR-4b
4629,RS.IM-2,IR-4c
4631,RS.IM-2,IR-8a.1
4632,RS.IM-2,IR-8a.2
4633,RS.IM-2,IR-8a.3
4634,RS.IM-2,IR-8a.4
4635,RS.IM-2,IR-8a.5
4636,RS.IM-2,IR-8a.6
4637,RS.IM-2,IR-8a.7
4638,RS.IM-2,IR-8a.8
4639,RS.IM-2,IR-8b
4640,RS.IM-2,IR-8c
4641,RS.IM-2,IR-8d
4642,RS.IM-2,IR-8e
4643,RS.IM-2,IR-8f
4645,RS.MI-1,IR-4 (1)
4646,RS.MI-1,IR-4 (10)
4647,RS.MI-1,IR-4 (2)
4648,RS.MI-1,IR-4 (3)
4649,RS.MI-1,IR-4 (4)
4650,RS.MI-1,IR-4 (5)
4651,RS.MI-1,IR-4 (6)
4652,RS.MI-1,IR-4 (7)
4653,RS.MI-1,IR-4 (8)
4654,RS.MI-1,IR-4 (9)
4655,RS.MI-1,IR-4a
4656,RS.MI-1,IR-4b
4657,RS.MI-1,IR-4c
4659,RS.MI-2,IR-4 (1)
4660,RS.MI-2,IR-4 (10)
4661,RS.MI-2,IR-4 (2)
4662,RS.MI-2,IR-4 (3)
4663,RS.MI-2,IR-4 (4)
4664,RS.MI-2,IR-4 (5)
4665,RS.MI-2,IR-4 (6)
4666,RS.MI-2,IR-4 (7)
4667,RS.MI-2,IR-4 (8)
4668,RS.MI-2,IR-4 (9)
4669,RS.MI-2,IR-4a
4670,RS.MI-2,IR-4b
4671,RS.MI-2,IR-4c
4673,RS.MI-3,CA-7 (1)
4674,RS.MI-3,CA-7 (3)
4675,RS.MI-3,CA-7a
4676,RS.MI-3,CA-7b
4677,RS.MI-3,CA-7c
4678,RS.MI-3,CA-7d
4679,RS.MI-3,CA-7e
4680,RS.MI-3,CA-7f
4681,RS.MI-3,CA-7g
4683,RS.MI-3,RA-3a
4684,RS.MI-3,RA-3b
4685,RS.MI-3,RA-3c
4686,RS.MI-3,RA-3d
4687,RS.MI-3,RA-3e
4689,RS.MI-3,RA-5 (1)
4690,RS.MI-3,RA-5 (10)
4691,RS.MI-3,RA-5 (2)
4692,RS.MI-3,RA-5 (3)
4693,RS.MI-3,RA-5 (4)
4694,RS.MI-3,RA-5 (5)
4695,RS.MI-3,RA-5 (6)
4696,RS.MI-3,RA-5 (8)
4697,RS.MI-3,RA-5a
4698,RS.MI-3,RA-5b.1
4699,RS.MI-3,RA-5b.2
4700,RS.MI-3,RA-5b.3
4701,RS.MI-3,RA-5c
4702,RS.MI-3,RA-5d
4703,RS.MI-3,RA-5e
4704,RS.RP-1,CP-10
4705,RS.RP-1,CP-10 (2)
4706,RS.RP-1,CP-10 (4)
4707,RS.RP-1,CP-10 (6)
4709,RS.RP-1,CP-2 (1)
4710,RS.RP-1,CP-2 (2)
4711,RS.RP-1,CP-2 (3)
4712,RS.RP-1,CP-2 (4)
4713,RS.RP-1,CP-2 (5)
4714,RS.RP-1,CP-2 (6)
4715,RS.RP-1,CP-2 (7)
4716,RS.RP-1,CP-2 (8)
4717,RS.RP-1,CP-2a.1
4718,RS.RP-1,CP-2a.2
4719,RS.RP-1,CP-2a.3
4720,RS.RP-1,CP-2a.4
4721,RS.RP-1,CP-2a.5
4722,RS.RP-1,CP-2a.6
4723,RS.RP-1,CP-2b
4724,RS.RP-1,CP-2c
4725,RS.RP-1,CP-2d
4726,RS.RP-1,CP-2e
4727,RS.RP-1,CP-2f
4728,RS.RP-1,CP-2g
4730,RS.RP-1,IR-4 (1)
4731,RS.RP-1,IR-4 (10)
4732,RS.RP-1,IR-4 (2)
4733,RS.RP-1,IR-4 (3)
4734,RS.RP-1,IR-4 (4)
4735,RS.RP-1,IR-4 (5)
4736,RS.RP-1,IR-4 (6)
4737,RS.RP-1,IR-4 (7)
4738,RS.RP-1,IR-4 (8)
4739,RS.RP-1,IR-4 (9)
