CSFSP80053Index,CSFID,CSFSubcategoryIndex,SP88053ID,SP80053ControlDetailIndex
3541,PR.IP-9,80,CP-2b,468
3542,PR.IP-9,80,CP-2c,469
3543,PR.IP-9,80,CP-2d,470
3544,PR.IP-9,80,CP-2e,471
3545,PR.IP-9,80,CP-2f,472
3546,PR.IP-9,80,CP-2g,473
3547,PR.IP-9,80,CP-7,496
3548,PR.IP-9,80,CP-7 (1),497
3549,PR.IP-9,80,CP-7 (2),498
3550,PR.IP-9,80,CP-7 (3),499
3551,PR.IP-9,80,CP-7 (4),500
3552,PR.IP-9,80,CP-7 (6),501
3553,PR.IP-9,80,CP-7a,502
3554,PR.IP-9,80,CP-7b,503
3555,PR.IP-9,80,CP-7c,504
3556,PR.IP-9,80,IR-7,646
3557,PR.IP-9,80,IR-7 (1),647
3558,PR.IP-9,80,IR-7 (2)(a),648
3559,PR.IP-9,80,IR-7 (2)(b),649
3560,PR.IP-9,80,IR-8,650
3561,PR.IP-9,80,IR-8a.1,651
3562,PR.IP-9,80,IR-8a.2,652
3563,PR.IP-9,80,IR-8a.3,653
3564,PR.IP-9,80,IR-8a.4,654
3565,PR.IP-9,80,IR-8a.5,655
3566,PR.IP-9,80,IR-8a.6,656
3567,PR.IP-9,80,IR-8a.7,657
3568,PR.IP-9,80,IR-8a.8,658
3569,PR.IP-9,80,IR-8b,659
3570,PR.IP-9,80,IR-8c,660
3571,PR.IP-9,80,IR-8d,661
3572,PR.IP-9,80,IR-8e,662
3573,PR.IP-9,80,IR-8f,663
3574,PR.IP-9,80,IR-9,664
3575,PR.IP-9,80,IR-9 (1),665
3576,PR.IP-9,80,IR-9 (2),666
3577,PR.IP-9,80,IR-9 (3),667
3578,PR.IP-9,80,IR-9 (4),668
3579,PR.IP-9,80,IR-9a,669
3580,PR.IP-9,80,IR-9b,670
3581,PR.IP-9,80,IR-9c,671
3582,PR.IP-9,80,IR-9d,672
3583,PR.IP-9,80,IR-9e,673
3584,PR.IP-9,80,IR-9f,674
3585,PR.IP-9,80,PE-17,796
3586,PR.IP-9,80,PE-17a,797
3587,PR.IP-9,80,PE-17b,798
3588,PR.IP-9,80,PE-17c,799
3589,PR.MA-1,83,MA-2,680
3590,PR.MA-1,83,MA-2 (2)(a),681
3591,PR.MA-1,83,MA-2 (2)(b),682
3592,PR.MA-1,83,MA-2a,683
3593,PR.MA-1,83,MA-2b,684
3594,PR.MA-1,83,MA-2c,685
3595,PR.MA-1,83,MA-2d,686
3596,PR.MA-1,83,MA-2e,687
3597,PR.MA-1,83,MA-2f,688
3598,PR.MA-1,83,MA-3,689
3599,PR.MA-1,83,MA-3 (1),690
3600,PR.MA-1,83,MA-3 (2),691
3601,PR.MA-1,83,MA-3 (3)(a),692
3602,PR.MA-1,83,MA-3 (3)(b),693
3603,PR.MA-1,83,MA-3 (3)(c),694
3604,PR.MA-1,83,MA-3 (3)(d),695
3605,PR.MA-1,83,MA-3 (4),696
3606,PR.MA-1,83,MA-5,715
3607,PR.MA-1,83,MA-5 (1)(a)(1),716
3608,PR.MA-1,83,MA-5 (1)(a)(2),717
3609,PR.MA-1,83,MA-5 (1)(b),718
3610,PR.MA-1,83,MA-5 (2),719
3611,PR.MA-1,83,MA-5 (3),720
3612,PR.MA-1,83,MA-5 (4)(a),721
3613,PR.MA-1,83,MA-5 (4)(b),722
3614,PR.MA-1,83,MA-5 (5),723
3615,PR.MA-1,83,MA-5a,724
3616,PR.MA-1,83,MA-5b,725
3617,PR.MA-1,83,MA-5c,726
3618,PR.MA-1,83,MA-6,727
3619,PR.MA-1,83,MA-6 (1),728
3620,PR.MA-1,83,MA-6 (2),729
3621,PR.MA-1,83,MA-6 (3),730
3622,PR.MA-2,84,MA-4,697
3623,PR.MA-2,84,MA-4 (1)(a),698
3624,PR.MA-2,84,MA-4 (1)(b),699
3625,PR.MA-2,84,MA-4 (2),700
3626,PR.MA-2,84,MA-4 (3)(a),701
3627,PR.MA-2,84,MA-4 (3)(b),702
3628,PR.MA-2,84,MA-4 (4)(a),703
3629,PR.MA-2,84,MA-4 (4)(b)(1),704
3630,PR.MA-2,84,MA-4 (4)(b)(2),705
3631,PR.MA-2,84,MA-4 (5)(a),706
3632,PR.MA-2,84,MA-4 (5)(b),707
3633,PR.MA-2,84,MA-4 (6),708
3634,PR.MA-2,84,MA-4 (7),709
3635,PR.MA-2,84,MA-4a,710
3636,PR.MA-2,84,MA-4b,711
3637,PR.MA-2,84,MA-4c,712
3638,PR.MA-2,84,MA-4d,713
3639,PR.MA-2,84,MA-4e,714
3640,PR.PT-1,88,AU-1,212
3641,PR.PT-1,88,AU-10,213
3642,PR.PT-1,88,AU-10 (1)(a),214
3643,PR.PT-1,88,AU-10 (1)(b),215
3644,PR.PT-1,88,AU-10 (2)(a),216
3645,PR.PT-1,88,AU-10 (2)(b),217
3646,PR.PT-1,88,AU-10 (3),218
3647,PR.PT-1,88,AU-10 (4)(a),219
3648,PR.PT-1,88,AU-10 (4)(b),220
3649,PR.PT-1,88,AU-11,221
3650,PR.PT-1,88,AU-11 (1),222
3651,PR.PT-1,88,AU-12,223
3652,PR.PT-1,88,AU-12 (1),224
3653,PR.PT-1,88,AU-12 (2),225
3654,PR.PT-1,88,AU-12 (3),226
3655,PR.PT-1,88,AU-12a,227
3656,PR.PT-1,88,AU-12b,228
3657,PR.PT-1,88,AU-12c,229
3658,PR.PT-1,88,AU-13,230
3659,PR.PT-1,88,AU-13 (1),231
3660,PR.PT-1,88,AU-13 (2),232
3661,PR.PT-1,88,AU-14,233
3662,PR.PT-1,88,AU-14 (1),234
3663,PR.PT-1,88,AU-14 (2),235
3664,PR.PT-1,88,AU-14 (3),236
3665,PR.PT-1,88,AU-15,237
3666,PR.PT-1,88,AU-16,238
3667,PR.PT-1,88,AU-16 (1),239
3668,PR.PT-1,88,AU-16 (2),240
3669,PR.PT-1,88,AU-1a.1,241
3670,PR.PT-1,88,AU-1a.2,242
3671,PR.PT-1,88,AU-1b.1,243
3672,PR.PT-1,88,AU-1b.2,244
3673,PR.PT-1,88,AU-2,245
3674,PR.PT-1,88,AU-2 (3),246
3675,PR.PT-1,88,AU-2a,247
3676,PR.PT-1,88,AU-2b,248
3677,PR.PT-1,88,AU-2c,249
3678,PR.PT-1,88,AU-2d,250
3679,PR.PT-1,88,AU-3,251
3680,PR.PT-1,88,AU-3 (1),252
3681,PR.PT-1,88,AU-3 (2),253
3682,PR.PT-1,88,AU-4,254
3683,PR.PT-1,88,AU-4 (1),255
3684,PR.PT-1,88,AU-5,256
3685,PR.PT-1,88,AU-5 (1),257
3686,PR.PT-1,88,AU-5 (2),258
3687,PR.PT-1,88,AU-5 (3),259
3688,PR.PT-1,88,AU-5 (4),260
3689,PR.PT-1,88,AU-5a,261
3690,PR.PT-1,88,AU-5b,262
3691,PR.PT-1,88,AU-6,263
3692,PR.PT-1,88,AU-6 (1),264
3693,PR.PT-1,88,AU-6 (10),265
3694,PR.PT-1,88,AU-6 (3),266
3695,PR.PT-1,88,AU-6 (4),267
3696,PR.PT-1,88,AU-6 (5),268
3697,PR.PT-1,88,AU-6 (6),269
3698,PR.PT-1,88,AU-6 (7),270
3699,PR.PT-1,88,AU-6 (8),271
3700,PR.PT-1,88,AU-6 (9),272
3701,PR.PT-1,88,AU-6a,273
3702,PR.PT-1,88,AU-6b,274
3703,PR.PT-1,88,AU-7,275
3704,PR.PT-1,88,AU-7 (1),276
3705,PR.PT-1,88,AU-7 (2),277
3706,PR.PT-1,88,AU-7a,278
3707,PR.PT-1,88,AU-7b,279
3708,PR.PT-1,88,AU-8,280
3709,PR.PT-1,88,AU-8 (1)(a),281
3710,PR.PT-1,88,AU-8 (1)(b),282
3711,PR.PT-1,88,AU-8 (2),283
3712,PR.PT-1,88,AU-8a,284
3713,PR.PT-1,88,AU-8b,285
3714,PR.PT-1,88,AU-9,286
3715,PR.PT-1,88,AU-9 (1),287
3716,PR.PT-1,88,AU-9 (2),288
3717,PR.PT-1,88,AU-9 (3),289
3718,PR.PT-1,88,AU-9 (4),290
3719,PR.PT-1,88,AU-9 (5),291
3720,PR.PT-1,88,AU-9 (6),292
3721,PR.PT-2,89,MP-2,736
3722,PR.PT-2,89,MP-3,737
3723,PR.PT-2,89,MP-3a,738
3724,PR.PT-2,89,MP-3b,739
3725,PR.PT-2,89,MP-4,740
3726,PR.PT-2,89,MP-4 (2),741
3727,PR.PT-2,89,MP-4a,742
3728,PR.PT-2,89,MP-4b,743
3729,PR.PT-2,89,MP-5,744
3730,PR.PT-2,89,MP-5 (3),745
3731,PR.PT-2,89,MP-5 (4),746
3732,PR.PT-2,89,MP-5a,747
3733,PR.PT-2,89,MP-5b,748
3734,PR.PT-2,89,MP-5c,749
3735,PR.PT-2,89,MP-5d,750
3736,PR.PT-2,89,MP-7,759
3737,PR.PT-2,89,MP-7 (1),760
3738,PR.PT-2,89,MP-7 (2),761
3739,PR.PT-2,89,MP-8,762
3740,PR.PT-2,89,MP-8 (1),763
3741,PR.PT-2,89,MP-8 (2),764
3742,PR.PT-2,89,MP-8 (3),765
3743,PR.PT-2,89,MP-8 (4),766
3744,PR.PT-2,89,MP-8a,767
3745,PR.PT-2,89,MP-8b,768
3746,PR.PT-2,89,MP-8c,769
3747,PR.PT-2,89,MP-8d,770
3748,PR.PT-3,90,AC-3,114
3749,PR.PT-3,90,AC-3 (10),115
3750,PR.PT-3,90,AC-3 (2),116
3751,PR.PT-3,90,AC-3 (3)(a),117
3752,PR.PT-3,90,AC-3 (3)(b)(1),118
3753,PR.PT-3,90,AC-3 (3)(b)(2),119
3754,PR.PT-3,90,AC-3 (3)(b)(3),120
3755,PR.PT-3,90,AC-3 (3)(b)(4),121
3756,PR.PT-3,90,AC-3 (3)(b)(5),122
3757,PR.PT-3,90,AC-3 (3)(c),123
3758,PR.PT-3,90,AC-3 (4)(a),124
3759,PR.PT-3,90,AC-3 (4)(b),125
3760,PR.PT-3,90,AC-3 (4)(c),126
3761,PR.PT-3,90,AC-3 (4)(d),127
3762,PR.PT-3,90,AC-3 (4)(e),128
3763,PR.PT-3,90,AC-3 (5),129
3764,PR.PT-3,90,AC-3 (7),130
3765,PR.PT-3,90,AC-3 (8),131
3766,PR.PT-3,90,AC-3 (9)(a),132
3767,PR.PT-3,90,AC-3 (9)(b),133
3768,PR.PT-3,90,CM-7,405
3769,PR.PT-3,90,CM-7 (1)(a),406
3770,PR.PT-3,90,CM-7 (1)(b),407
3771,PR.PT-3,90,CM-7 (2),408
3772,PR.PT-3,90,CM-7 (3),409
3773,PR.PT-3,90,CM-7 (4)(a),410
3774,PR.PT-3,90,CM-7 (4)(b),411
3775,PR.PT-3,90,CM-7 (4)(c),412
3776,PR.PT-3,90,CM-7 (5)(a),413
3777,PR.PT-3,90,CM-7 (5)(b),414
3778,PR.PT-3,90,CM-7 (5)(c),415
3779,PR.PT-3,90,CM-7a,416
3780,PR.PT-3,90,CM-7b,417
3781,PR.PT-4,91,AC-17,32
3782,PR.PT-4,91,AC-17 (1),33
3783,PR.PT-4,91,AC-17 (2),34
3784,PR.PT-4,91,AC-17 (3),35
3785,PR.PT-4,91,AC-17 (4)(a),36
3786,PR.PT-4,91,AC-17 (4)(b),37
3787,PR.PT-4,91,AC-17 (6),38
3788,PR.PT-4,91,AC-17 (9),39
3789,PR.PT-4,91,AC-17a,40
3790,PR.PT-4,91,AC-17b,41
3791,PR.PT-4,91,AC-18,42
3792,PR.PT-4,91,AC-18 (1),43
3793,PR.PT-4,91,AC-18 (3),44
3794,PR.PT-4,91,AC-18 (4),45
3795,PR.PT-4,91,AC-18 (5),46
3796,PR.PT-4,91,AC-18a,47
3797,PR.PT-4,91,AC-18b,48
3798,PR.PT-4,91,AC-4,134
3799,PR.PT-4,91,AC-4 (1),135
3800,PR.PT-4,91,AC-4 (10),136
3801,PR.PT-4,91,AC-4 (11),137
3802,PR.PT-4,91,AC-4 (12),138
3803,PR.PT-4,91,AC-4 (13),139
3804,PR.PT-4,91,AC-4 (14),140
3805,PR.PT-4,91,AC-4 (15),141
3806,PR.PT-4,91,AC-4 (17),142
3807,PR.PT-4,91,AC-4 (18),143
3808,PR.PT-4,91,AC-4 (19),144
3809,PR.PT-4,91,AC-4 (2),145
3810,PR.PT-4,91,AC-4 (20),146
3811,PR.PT-4,91,AC-4 (21),147
3812,PR.PT-4,91,AC-4 (22),148
3813,PR.PT-4,91,AC-4 (3),149
3814,PR.PT-4,91,AC-4 (4),150
3815,PR.PT-4,91,AC-4 (5),151
3816,PR.PT-4,91,AC-4 (6),152
3817,PR.PT-4,91,AC-4 (7),153
3818,PR.PT-4,91,AC-4 (8),154
3819,PR.PT-4,91,AC-4 (9),155
3820,PR.PT-4,91,CP-8,505
3821,PR.PT-4,91,CP-8 (1)(a),506
3822,PR.PT-4,91,CP-8 (1)(b),507
3823,PR.PT-4,91,CP-8 (2),508
3824,PR.PT-4,91,CP-8 (3),509
3825,PR.PT-4,91,CP-8 (4)(a),510
3826,PR.PT-4,91,CP-8 (4)(b),511
3827,PR.PT-4,91,CP-8 (4)(c),512
3828,PR.PT-4,91,CP-8 (5),513
3829,PR.PT-4,91,SC-19,1214
3830,PR.PT-4,91,SC-19a,1215
3831,PR.PT-4,91,SC-19b,1216
3832,PR.PT-4,91,SC-20,1223
3833,PR.PT-4,91,SC-20 (2),1224
3834,PR.PT-4,91,SC-20a,1225
3835,PR.PT-4,91,SC-20b,1226
3836,PR.PT-4,91,SC-21,1227
3837,PR.PT-4,91,SC-22,1228
3838,PR.PT-4,91,SC-23,1229
3839,PR.PT-4,91,SC-23 (1),1230
3840,PR.PT-4,91,SC-23 (3),1231
3841,PR.PT-4,91,SC-23 (5),1232
3842,PR.PT-4,91,SC-24,1233
3843,PR.PT-4,91,SC-25,1234
3844,PR.PT-4,91,SC-29,1240
3845,PR.PT-4,91,SC-29 (1),1241
3846,PR.PT-4,91,SC-32,1259
3847,PR.PT-4,91,SC-36,1268
3848,PR.PT-4,91,SC-36 (1),1269
3849,PR.PT-4,91,SC-37,1270
3850,PR.PT-4,91,SC-37 (1),1271
3851,PR.PT-4,91,SC-38,1272
3852,PR.PT-4,91,SC-39,1273
3853,PR.PT-4,91,SC-39 (1),1274
3854,PR.PT-4,91,SC-39 (2),1275
3855,PR.PT-4,91,SC-40,1278
3856,PR.PT-4,91,SC-40 (1),1279
3857,PR.PT-4,91,SC-40 (2),1280
3858,PR.PT-4,91,SC-40 (3),1281
3859,PR.PT-4,91,SC-40 (4),1282
3860,PR.PT-4,91,SC-41,1283
3861,PR.PT-4,91,SC-43,1290
3862,PR.PT-4,91,SC-43a,1291
3863,PR.PT-4,91,SC-43b,1292
3864,PR.PT-4,91,SC-7,1300
3865,PR.PT-4,91,SC-7 (10),1301
3866,PR.PT-4,91,SC-7 (11),1302
3867,PR.PT-4,91,SC-7 (12),1303
3868,PR.PT-4,91,SC-7 (13),1304
3869,PR.PT-4,91,SC-7 (14),1305
3870,PR.PT-4,91,SC-7 (15),1306
3871,PR.PT-4,91,SC-7 (16),1307
3872,PR.PT-4,91,SC-7 (17),1308
3873,PR.PT-4,91,SC-7 (18),1309
3874,PR.PT-4,91,SC-7 (19),1310
3875,PR.PT-4,91,SC-7 (20),1311
3876,PR.PT-4,91,SC-7 (21),1312
3877,PR.PT-4,91,SC-7 (22),1313
3878,PR.PT-4,91,SC-7 (23),1314
3879,PR.PT-4,91,SC-7 (3),1315
3880,PR.PT-4,91,SC-7 (4)(a),1316
3881,PR.PT-4,91,SC-7 (4)(b),1317
3882,PR.PT-4,91,SC-7 (4)(c),1318
3883,PR.PT-4,91,SC-7 (4)(d),1319
3884,PR.PT-4,91,SC-7 (4)(e),1320
3885,PR.PT-4,91,SC-7 (5),1321
3886,PR.PT-4,91,SC-7 (7),1322
3887,PR.PT-4,91,SC-7 (8),1323
3888,PR.PT-4,91,SC-7 (9)(a),1324
3889,PR.PT-4,91,SC-7 (9)(b),1325
3890,PR.PT-4,91,SC-7a,1326
3891,PR.PT-4,91,SC-7b,1327
3892,PR.PT-4,91,SC-7c,1328
3893,PR.PT-5,92,CP-11,446
3894,PR.PT-5,92,CP-13,448
3895,PR.PT-5,92,CP-7,496
3896,PR.PT-5,92,CP-7 (1),497
3897,PR.PT-5,92,CP-7 (2),498
3898,PR.PT-5,92,CP-7 (3),499
3899,PR.PT-5,92,CP-7 (4),500
3900,PR.PT-5,92,CP-7 (6),501
3901,PR.PT-5,92,CP-7a,502
3902,PR.PT-5,92,CP-7b,503
3903,PR.PT-5,92,CP-7c,504
3904,PR.PT-5,92,CP-8,505
3905,PR.PT-5,92,CP-8 (1)(a),506
3906,PR.PT-5,92,CP-8 (1)(b),507
3907,PR.PT-5,92,CP-8 (2),508
3908,PR.PT-5,92,CP-8 (3),509
3909,PR.PT-5,92,CP-8 (4)(a),510
3910,PR.PT-5,92,CP-8 (4)(b),511
3911,PR.PT-5,92,CP-8 (4)(c),512
3912,PR.PT-5,92,CP-8 (5),513
3913,PR.PT-5,92,PL-8,886
3914,PR.PT-5,92,PL-8 (1)(a),887
3915,PR.PT-5,92,PL-8 (1)(b),888
3916,PR.PT-5,92,PL-8 (2),889
3917,PR.PT-5,92,PL-8a.1,890
3918,PR.PT-5,92,PL-8a.2,891
3919,PR.PT-5,92,PL-8a.3,892
3920,PR.PT-5,92,PL-8b,893
3921,PR.PT-5,92,PL-8c,894
3922,PR.PT-5,92,SA-14,1066
3923,PR.PT-5,92,SC-6,1299
3924,RC.CO-3,44,CP-2,453
3925,RC.CO-3,44,CP-2 (1),454
3926,RC.CO-3,44,CP-2 (2),455
3927,RC.CO-3,44,CP-2 (3),456
3928,RC.CO-3,44,CP-2 (4),457
3929,RC.CO-3,44,CP-2 (5),458
3930,RC.CO-3,44,CP-2 (6),459
3931,RC.CO-3,44,CP-2 (7),460
3932,RC.CO-3,44,CP-2 (8),461
3933,RC.CO-3,44,CP-2a.1,462
3934,RC.CO-3,44,CP-2a.2,463
3935,RC.CO-3,44,CP-2a.3,464
3936,RC.CO-3,44,CP-2a.4,465
3937,RC.CO-3,44,CP-2a.5,466
3938,RC.CO-3,44,CP-2a.6,467
3939,RC.CO-3,44,CP-2b,468
3940,RC.CO-3,44,CP-2c,469
3941,RC.CO-3,44,CP-2d,470
3942,RC.CO-3,44,CP-2e,471
3943,RC.CO-3,44,CP-2f,472
3944,RC.CO-3,44,CP-2g,473
3945,RC.CO-3,44,IR-4,624
3946,RC.CO-3,44,IR-4 (1),625
3947,RC.CO-3,44,IR-4 (10),626
3948,RC.CO-3,44,IR-4 (2),627
3949,RC.CO-3,44,IR-4 (3),628
3950,RC.CO-3,44,IR-4 (4),629
3951,RC.CO-3,44,IR-4 (5),630
3952,RC.CO-3,44,IR-4 (6),631
3953,RC.CO-3,44,IR-4 (7),632
3954,RC.CO-3,44,IR-4 (8),633
3955,RC.CO-3,44,IR-4 (9),634
3956,RC.CO-3,44,IR-4a,635
3957,RC.CO-3,44,IR-4b,636
3958,RC.CO-3,44,IR-4c,637
3959,RC.IM-1,67,CP-2,453
3960,RC.IM-1,67,CP-2 (1),454
3961,RC.IM-1,67,CP-2 (2),455
3962,RC.IM-1,67,CP-2 (3),456
3963,RC.IM-1,67,CP-2 (4),457
3964,RC.IM-1,67,CP-2 (5),458
3965,RC.IM-1,67,CP-2 (6),459
3966,RC.IM-1,67,CP-2 (7),460
3967,RC.IM-1,67,CP-2 (8),461
3968,RC.IM-1,67,CP-2a.1,462
3969,RC.IM-1,67,CP-2a.2,463
3970,RC.IM-1,67,CP-2a.3,464
3971,RC.IM-1,67,CP-2a.4,465
3972,RC.IM-1,67,CP-2a.5,466
3973,RC.IM-1,67,CP-2a.6,467
3974,RC.IM-1,67,CP-2b,468
3975,RC.IM-1,67,CP-2c,469
3976,RC.IM-1,67,CP-2d,470
3977,RC.IM-1,67,CP-2e,471
3978,RC.IM-1,67,CP-2f,472
3979,RC.IM-1,67,CP-2g,473
3980,RC.IM-1,67,IR-4,624
3981,RC.IM-1,67,IR-4 (1),625
3982,RC.IM-1,67,IR-4 (10),626
3983,RC.IM-1,67,IR-4 (2),627
3984,RC.IM-1,67,IR-4 (3),628
3985,RC.IM-1,67,IR-4 (4),629
3986,RC.IM-1,67,IR-4 (5),630
3987,RC.IM-1,67,IR-4 (6),631
3988,RC.IM-1,67,IR-4 (7),632
3989,RC.IM-1,67,IR-4 (8),633
3990,RC.IM-1,67,IR-4 (9),634
3991,RC.IM-1,67,IR-4a,635
3992,RC.IM-1,67,IR-4b,636
3993,RC.IM-1,67,IR-4c,637
3994,RC.IM-1,67,IR-8,650
3995,RC.IM-1,67,IR-8a.1,651
3996,RC.IM-1,67,IR-8a.2,652
3997,RC.IM-1,67,IR-8a.3,653
3998,RC.IM-1,67,IR-8a.4,654
3999,RC.IM-1,67,IR-8a.5,655
4000,RC.IM-1,67,IR-8a.6,656
4001,RC.IM-1,67,IR-8a.7,657
4002,RC.IM-1,67,IR-8a.8,658
4003,RC.IM-1,67,IR-8b,659
4004,RC.IM-1,67,IR-8c,660
4005,RC.IM-1,67,IR-8d,661
4006,RC.IM-1,67,IR-8e,662
4007,RC.IM-1,67,IR-8f,663
4008,RC.IM-2,68,CP-2,453
4009,RC.IM-2,68,CP-2 (1),454
4010,RC.IM-2,68,CP-2 (2),455
4011,RC.IM-2,68,CP-2 (3),456
4012,RC.IM-2,68,CP-2 (4),457
4013,RC.IM-2,68,CP-2 (5),458
4014,RC.IM-2,68,CP-2 (6),459
4015,RC.IM-2,68,CP-2 (7),460
4016,RC.IM-2,68,CP-2 (8),461
4017,RC.IM-2,68,CP-2a.1,462
4018,RC.IM-2,68,CP-2a.2,463
4019,RC.IM-2,68,CP-2a.3,464
4020,RC.IM-2,68,CP-2a.4,465
4021,RC.IM-2,68,CP-2a.5,466
4022,RC.IM-2,68,CP-2a.6,467
4023,RC.IM-2,68,CP-2b,468
4024,RC.IM-2,68,CP-2c,469
4025,RC.IM-2,68,CP-2d,470
4026,RC.IM-2,68,CP-2e,471
4027,RC.IM-2,68,CP-2f,472
4028,RC.IM-2,68,CP-2g,473
4029,RC.IM-2,68,IR-4,624
4030,RC.IM-2,68,IR-4 (1),625
4031,RC.IM-2,68,IR-4 (10),626
4032,RC.IM-2,68,IR-4 (2),627
4033,RC.IM-2,68,IR-4 (3),628
4034,RC.IM-2,68,IR-4 (4),629
4035,RC.IM-2,68,IR-4 (5),630
4036,RC.IM-2,68,IR-4 (6),631
4037,RC.IM-2,68,IR-4 (7),632
4038,RC.IM-2,68,IR-4 (8),633
4039,RC.IM-2,68,IR-4 (9),634
4040,RC.IM-2,68,IR-4a,635
4041,RC.IM-2,68,IR-4b,636
4042,RC.IM-2,68,IR-4c,637
4043,RC.IM-2,68,IR-8,650
4044,RC.IM-2,68,IR-8a.1,651
4045,RC.IM-2,68,IR-8a.2,652
4046,RC.IM-2,68,IR-8a.3,653
4047,RC.IM-2,68,IR-8a.4,654
4048,RC.IM-2,68,IR-8a.5,655
4049,RC.IM-2,68,IR-8a.6,656
4050,RC.IM-2,68,IR-8a.7,657
4051,RC.IM-2,68,IR-8a.8,658
4052,RC.IM-2,68,IR-8b,659
4053,RC.IM-2,68,IR-8c,660
4054,RC.IM-2,68,IR-8d,661
4055,RC.IM-2,68,IR-8e,662
4056,RC.IM-2,68,IR-8f,663
4057,RC.RP-1,102,CP-10,442
4058,RC.RP-1,102,CP-10 (2),443
4059,RC.RP-1,102,CP-10 (4),444
4060,RC.RP-1,102,CP-10 (6),445
4061,RC.RP-1,102,IR-4,624
4062,RC.RP-1,102,IR-4 (1),625
4063,RC.RP-1,102,IR-4 (10),626
4064,RC.RP-1,102,IR-4 (2),627
4065,RC.RP-1,102,IR-4 (3),628
4066,RC.RP-1,102,IR-4 (4),629
4067,RC.RP-1,102,IR-4 (5),630
4068,RC.RP-1,102,IR-4 (6),631
4069,RC.RP-1,102,IR-4 (7),632
4070,RC.RP-1,102,IR-4 (8),633
4071,RC.RP-1,102,IR-4 (9),634
4072,RC.RP-1,102,IR-4a,635
4073,RC.RP-1,102,IR-4b,636
4074,RC.RP-1,102,IR-4c,637
4075,RC.RP-1,102,IR-8,650
4076,RC.RP-1,102,IR-8a.1,651
4077,RC.RP-1,102,IR-8a.2,652
4078,RC.RP-1,102,IR-8a.3,653
4079,RC.RP-1,102,IR-8a.4,654
4080,RC.RP-1,102,IR-8a.5,655
4081,RC.RP-1,102,IR-8a.6,656
4082,RC.RP-1,102,IR-8a.7,657
4083,RC.RP-1,102,IR-8a.8,658
4084,RC.RP-1,102,IR-8b,659
4085,RC.RP-1,102,IR-8c,660
4086,RC.RP-1,102,IR-8d,661
4087,RC.RP-1,102,IR-8e,662
4088,RC.RP-1,102,IR-8f,663
4089,RS.AN-1,19,AU-6,263
4090,RS.AN-1,19,AU-6 (1),264
4091,RS.AN-1,19,AU-6 (10),265
4092,RS.AN-1,19,AU-6 (3),266
4093,RS.AN-1,19,AU-6 (4),267
4094,RS.AN-1,19,AU-6 (5),268
4095,RS.AN-1,19,AU-6 (6),269
4096,RS.AN-1,19,AU-6 (7),270
4097,RS.AN-1,19,AU-6 (8),271
4098,RS.AN-1,19,AU-6 (9),272
4099,RS.AN-1,19,AU-6a,273
4100,RS.AN-1,19,AU-6b,274
4101,RS.AN-1,19,CA-7,325
4102,RS.AN-1,19,CA-7 (1),326
4103,RS.AN-1,19,CA-7 (3),327
4104,RS.AN-1,19,CA-7a,328
4105,RS.AN-1,19,CA-7b,329
4106,RS.AN-1,19,CA-7c,330
4107,RS.AN-1,19,CA-7d,331
4108,RS.AN-1,19,CA-7e,332
4109,RS.AN-1,19,CA-7f,333
4110,RS.AN-1,19,CA-7g,334
4111,RS.AN-1,19,IR-4,624
4112,RS.AN-1,19,IR-4 (1),625
4113,RS.AN-1,19,IR-4 (10),626
4114,RS.AN-1,19,IR-4 (2),627
4115,RS.AN-1,19,IR-4 (3),628
4116,RS.AN-1,19,IR-4 (4),629
4117,RS.AN-1,19,IR-4 (5),630
4118,RS.AN-1,19,IR-4 (6),631
4119,RS.AN-1,19,IR-4 (7),632
4120,RS.AN-1,19,IR-4 (8),633
4121,RS.AN-1,19,IR-4 (9),634
4122,RS.AN-1,19,IR-4a,635
4123,RS.AN-1,19,IR-4b,636
4124,RS.AN-1,19,IR-4c,637
4125,RS.AN-1,19,IR-5,638
4126,RS.AN-1,19,IR-5 (1),639
4127,RS.AN-1,19,PE-6,841
4128,RS.AN-1,19,PE-6 (1),842
4129,RS.AN-1,19,PE-6 (2),843
4130,RS.AN-1,19,PE-6 (3),844
4131,RS.AN-1,19,PE-6 (4),845
4132,RS.AN-1,19,PE-6a,846
4133,RS.AN-1,19,PE-6b,847
4134,RS.AN-1,19,PE-6c,848
4135,RS.AN-1,19,SI-4,1391
4136,RS.AN-1,19,SI-4 (1),1392
4137,RS.AN-1,19,SI-4 (10),1393
4138,RS.AN-1,19,SI-4 (11),1394
4139,RS.AN-1,19,SI-4 (12),1395
4140,RS.AN-1,19,SI-4 (13)(a),1396
4141,RS.AN-1,19,SI-4 (13)(b),1397
4142,RS.AN-1,19,SI-4 (13)(c),1398
4143,RS.AN-1,19,SI-4 (14),1399
4144,RS.AN-1,19,SI-4 (15),1400
4145,RS.AN-1,19,SI-4 (16),1401
4146,RS.AN-1,19,SI-4 (17),1402
4147,RS.AN-1,19,SI-4 (18),1403
4148,RS.AN-1,19,SI-4 (19),1404
4149,RS.AN-1,19,SI-4 (2),1405
4150,RS.AN-1,19,SI-4 (20),1406
4151,RS.AN-1,19,SI-4 (21),1407
4152,RS.AN-1,19,SI-4 (22),1408
4153,RS.AN-1,19,SI-4 (23),1409
4154,RS.AN-1,19,SI-4 (24),1410
